,age,workclass,fnlwgt,education,education_num,marital_status,post,relationship,nation,gender,capital_gain,capital_loss,hours_per_week,country,wealth
19716,53,,278114,,4,,,,,,0,0,40,,
19717,27,,394927,,13,,,,,,0,0,55,,
19718,44,,127482,,9,,,,,,7298,0,50,,
19719,29,,236938,,12,,,,,,0,0,38,,
19720,25,,232991,,3,,,,,,0,0,40,,
19721,38,,34378,,9,,,,,,0,0,55,,
19722,48,,81513,,13,,,,,,0,0,50,,
19723,18,,106780,,10,,,,,,0,0,12,,
19724,50,,178596,,9,,,,,,0,1408,50,,
19725,48,,26490,,13,,,,,,0,0,20,,
19726,50,,338033,,10,,,,,,0,0,32,,
19728,24,,21154,,10,,,,,,0,0,30,,
19729,34,,209449,,10,,,,,,0,0,40,,
19730,19,,389143,,10,,,,,,0,0,40,,
19731,30,,45781,,9,,,,,,0,0,40,,
19732,27,,134566,,9,,,,,,0,0,40,,
19735,24,,103277,,13,,,,,,0,0,50,,
19736,18,,201871,,8,,,,,,0,0,20,,
19737,50,,167728,,16,,,,,,0,0,60,,
19738,42,,211517,,7,,,,,,0,0,40,,
19739,42,,118212,,5,,,,,,0,0,40,,
19740,37,,259846,,11,,,,,,3471,0,40,,
19741,34,,104509,,14,,,,,,0,0,40,,
19742,55,,170350,,9,,,,,,0,0,40,,
19743,56,,183884,,7,,,,,,0,0,40,,
19744,36,,110964,,13,,,,,,0,1672,38,,
19745,35,,154410,,10,,,,,,0,0,40,,
19747,28,,274679,,14,,,,,,0,0,50,,
19748,38,,252662,,13,,,,,,0,0,40,,
19749,30,,356689,,9,,,,,,0,0,60,,
19750,18,,205218,,10,,,,,,0,0,20,,
19751,35,,241306,,11,,,,,,0,0,40,,
19752,53,,139127,,9,,,,,,0,0,40,,
19753,46,,175625,,15,,,,,,0,0,40,,
19754,45,,206459,,10,,,,,,0,0,40,,
19755,35,,176123,,6,,,,,,0,0,60,,
19756,41,,111483,,9,,,,,,0,0,40,,
19757,60,,106118,,9,,,,,,0,0,70,,
19758,19,,162094,,9,,,,,,0,0,40,,
19759,24,,216469,,9,,,,,,0,1579,50,,
19760,56,,381965,,13,,,,,,15024,0,40,,
19761,28,,145284,,9,,,,,,0,0,70,,
19762,29,,242482,,9,,,,,,0,0,32,,
19763,35,,160192,,10,,,,,,0,0,40,,
19766,26,,173593,,14,,,,,,0,0,20,,
19767,55,,193374,,10,,,,,,0,0,40,,
19768,45,,334039,,10,,,,,,0,0,40,,
19769,28,,337664,,9,,,,,,0,0,40,,
19770,32,,113504,,13,,,,,,0,0,40,,
19771,27,,177072,,9,,,,,,0,0,40,,
19772,35,,174503,,9,,,,,,0,0,40,,
19773,41,,222596,,13,,,,,,15024,0,45,,
19774,23,,100345,,13,,,,,,0,0,20,,
19775,22,,409230,,8,,,,,,0,0,40,,
19776,36,,112497,,15,,,,,,25236,0,40,,
19777,65,,115922,,13,,,,,,0,0,40,,
19779,25,,243560,,9,,,,,,0,0,40,,
19780,33,,182971,,10,,,,,,0,1887,40,,
19781,31,,127215,,10,,,,,,0,0,40,,
19782,50,,276241,,13,,,,,,0,0,40,,
19783,49,,175109,,10,,,,,,0,0,50,,
19784,43,,498079,,13,,,,,,0,0,40,,
19785,23,,344394,,10,,,,,,0,0,40,,
19786,34,,99872,,14,,,,,,3103,0,40,,
19787,23,,245302,,10,,,,,,0,0,40,,
19788,63,,43313,,6,,,,,,0,0,40,,
19789,33,,188467,,9,,,,,,0,0,40,,
19790,51,,351278,,13,,,,,,0,0,50,,
19791,31,,182246,,9,,,,,,0,0,45,,
19792,32,,79870,,10,,,,,,2597,0,40,,
19793,31,,387116,,10,,,,,,0,0,36,,
19794,47,,34248,,11,,,,,,0,0,40,,
19795,54,,198741,,10,,,,,,0,0,40,,
19796,23,,32950,,10,,,,,,0,0,40,,
19797,34,,381153,,9,,,,,,0,0,40,,
19798,34,,208785,,12,,,,,,0,0,50,,
19799,31,,61559,,9,,,,,,0,0,50,,
19801,27,,328518,,11,,,,,,0,0,30,,
19803,23,,378546,,10,,,,,,0,0,40,,
19805,59,,178660,,12,,,,,,0,0,40,,
19806,56,,235826,,9,,,,,,5013,0,40,,
19807,35,,22641,,9,,,,,,0,0,40,,
19808,59,,316027,,9,,,,,,0,0,45,,
19809,47,,431515,,11,,,,,,0,0,40,,
19810,51,,149770,,9,,,,,,0,0,44,,
19811,23,,217961,,9,,,,,,0,0,45,,
19812,43,,350387,,9,,,,,,0,0,60,,
19813,46,,325372,,10,,,,,,0,0,40,,
19814,30,,156718,,10,,,,,,0,0,40,,
19815,23,,216472,,10,,,,,,0,0,20,,
19816,29,,106972,,14,,,,,,0,0,35,,
19817,33,,131934,,9,,,,,,0,0,45,,
19818,33,,365908,,9,,,,,,2105,0,40,,
19819,36,,272944,,13,,,,,,0,1887,40,,
19820,25,,113654,,9,,,,,,0,0,37,,
19821,35,,218955,,13,,,,,,0,0,40,,
19822,39,,80638,,10,,,,,,0,0,84,,
19823,37,,147258,,10,,,,,,0,0,55,,
19824,22,,214635,,9,,,,,,0,0,42,,
19825,25,,200318,,9,,,,,,0,0,60,,
19826,50,,138270,,9,,,,,,0,0,40,,
19828,59,,133201,,3,,,,,,0,0,40,,
19829,24,,175183,,9,,,,,,0,0,40,,
19830,41,,99870,,13,,,,,,0,0,55,,
19832,19,,85690,,9,,,,,,0,0,30,,
19833,36,,145576,,14,,,,,,0,1977,40,,
19835,24,,113936,,13,,,,,,0,0,40,,
19836,32,,158291,,9,,,,,,0,0,50,,
19837,27,,193898,,13,,,,,,0,0,45,,
19838,43,,191982,,11,,,,,,0,0,55,,
19840,54,,271160,,11,,,,,,0,0,40,,
19841,22,,33087,,9,,,,,,0,0,45,,
19842,29,,106153,,9,,,,,,0,0,50,,
19843,22,,29444,,8,,,,,,0,0,50,,
19844,37,,105021,,13,,,,,,0,0,50,,
19845,38,,239045,,16,,,,,,0,0,50,,
19846,34,,94413,,10,,,,,,0,0,40,,
19847,28,,350254,,2,,,,,,0,0,40,,
19848,68,,194746,,16,,,,,,0,0,40,,
19849,36,,269042,,9,,,,,,0,0,40,,
19850,20,,447488,,5,,,,,,0,0,30,,
19851,38,,198216,,10,,,,,,0,0,40,,
19852,32,,227931,,13,,,,,,0,0,40,,
19853,34,,252646,,10,,,,,,7298,0,50,,
19854,47,,223342,,9,,,,,,2174,0,40,,
19855,28,,181776,,13,,,,,,0,0,50,,
19856,32,,132601,,15,,,,,,0,0,40,,
19857,64,,185912,,15,,,,,,99999,0,35,,
19858,38,,292570,,10,,,,,,0,0,50,,
19859,43,,76460,,9,,,,,,0,0,40,,
19860,28,,295163,,8,,,,,,0,0,40,,
19862,23,,69847,,13,,,,,,0,0,20,,
19863,41,,322980,,9,,,,,,2354,0,40,,
19865,41,,317539,,10,,,,,,0,0,40,,
19866,27,,195678,,13,,,,,,0,0,40,,
19867,54,,466502,,4,,,,,,0,0,30,,
19868,36,,343476,,9,,,,,,0,0,30,,
19869,60,,38622,,10,,,,,,0,0,40,,
19870,34,,173730,,14,,,,,,0,0,38,,
19872,27,,300783,,10,,,,,,0,0,42,,
19873,60,,224644,,6,,,,,,0,0,40,,
19874,39,,191502,,11,,,,,,0,0,40,,
19875,59,,61885,,8,,,,,,0,0,35,,
19876,34,,213887,,16,,,,,,0,0,32,,
19877,36,,331395,,11,,,,,,0,0,40,,
19878,54,,145098,,10,,,,,,0,0,40,,
19879,19,,216804,,4,,,,,,0,0,33,,
19880,40,,188291,,15,,,,,,0,0,40,,
19881,25,,33610,,9,,,,,,0,0,45,,
19882,39,,234901,,12,,,,,,0,0,40,,
19883,34,,349148,,10,,,,,,0,0,40,,
19884,43,,211860,,9,,,,,,0,0,24,,
19885,35,,193961,,13,,,,,,0,0,40,,
19886,36,,52532,,16,,,,,,0,1887,50,,
19887,59,,75804,,9,,,,,,0,0,65,,
19888,33,,176185,,9,,,,,,0,0,40,,
19889,22,,306779,,10,,,,,,0,0,50,,
19890,48,,265192,,9,,,,,,0,0,45,,
19891,54,,139347,,9,,,,,,0,0,40,,
19892,49,,107682,,10,,,,,,0,0,38,,
19893,37,,34173,,13,,,,,,0,0,40,,
19894,45,,128378,,9,,,,,,0,0,40,,
19895,51,,195638,,10,,,,,,0,0,40,,
19896,46,,59287,,10,,,,,,0,0,40,,
19897,35,,112077,,9,,,,,,5013,0,40,,
19898,51,,137815,,10,,,,,,7298,0,40,,
19899,31,,309620,,14,,,,,,0,0,6,,
19900,39,,336880,,9,,,,,,0,0,40,,
19901,26,,206600,,7,,,,,,0,0,30,,
19902,25,,193051,,13,,,,,,0,0,35,,
19903,61,,229062,,10,,,,,,0,1887,40,,
19904,53,,264939,,13,,,,,,0,0,45,,
19905,52,,370552,,1,,,,,,0,0,40,,
19907,50,,558490,,9,,,,,,0,0,40,,
19908,29,,124680,,13,,,,,,13550,0,35,,
19909,19,,95078,,9,,,,,,0,0,15,,
19910,25,,169679,,9,,,,,,0,0,40,,
19911,34,,168906,,12,,,,,,0,0,35,,
19914,27,,99897,,10,,,,,,0,0,40,,
19915,41,,104892,,10,,,,,,2829,0,40,,
19916,43,,175224,,9,,,,,,0,0,60,,
19917,23,,149704,,9,,,,,,0,0,40,,
19918,37,,214542,,10,,,,,,0,0,40,,
19919,33,,43716,,10,,,,,,0,0,4,,
19920,28,,191935,,12,,,,,,0,0,20,,
19921,35,,338611,,10,,,,,,0,0,40,,
19922,41,,136419,,12,,,,,,0,0,75,,
19923,17,,72321,,7,,,,,,0,0,12,,
19924,24,,279041,,9,,,,,,0,0,40,,
19925,38,,65716,,11,,,,,,0,0,40,,
19926,27,,199343,,9,,,,,,0,0,38,,
19927,59,,139344,,10,,,,,,0,0,40,,
19928,35,,119098,,14,,,,,,0,0,40,,
19929,38,,195025,,9,,,,,,0,0,32,,
19930,28,,186720,,10,,,,,,0,0,50,,
19931,28,,328923,,9,,,,,,0,0,38,,
19932,59,,159472,,5,,,,,,0,0,40,,
19933,42,,138662,,10,,,,,,0,0,40,,
19934,54,,286342,,14,,,,,,0,0,32,,
19935,39,,181705,,9,,,,,,0,0,45,,
19936,41,,193882,,13,,,,,,0,0,40,,
19938,31,,243142,,9,,,,,,0,0,40,,
19939,51,,155118,,14,,,,,,0,0,70,,
19940,54,,189607,,13,,,,,,0,0,36,,
19941,20,,39478,,10,,,,,,0,0,70,,
19942,35,,206951,,10,,,,,,0,0,40,,
19943,22,,127647,,9,,,,,,0,0,36,,
19944,42,,182302,,9,,,,,,0,0,40,,
19945,28,,33363,,9,,,,,,0,0,70,,
19946,74,,167537,,10,,,,,,0,0,35,,
19947,34,,179378,,9,,,,,,0,0,40,,
19948,50,,297551,,9,,,,,,0,0,52,,
19949,50,,198362,,11,,,,,,0,0,40,,
19950,43,,240504,,9,,,,,,0,0,40,,
19951,29,,169662,,9,,,,,,0,0,40,,
19953,61,,210488,,9,,,,,,0,0,50,,
19955,33,,136331,,9,,,,,,0,0,40,,
19956,22,,509048,,9,,,,,,0,0,37,,
19957,38,,318610,,10,,,,,,0,0,40,,
19958,45,,104521,,10,,,,,,0,0,40,,
19959,42,,247695,,9,,,,,,0,0,45,,
19960,35,,219546,,10,,,,,,0,0,45,,
19961,21,,169699,,9,,,,,,0,0,40,,
19962,49,,131302,,11,,,,,,0,0,44,,
19963,50,,171852,,13,,,,,,0,0,40,,
19964,36,,340091,,16,,,,,,0,0,36,,
19965,20,,204641,,9,,,,,,0,0,20,,
19966,49,,213431,,9,,,,,,0,0,40,,
19968,21,,177420,,10,,,,,,0,0,40,,
19969,60,,21101,,9,,,,,,0,0,50,,
19970,43,,183273,,14,,,,,,15024,0,32,,
19971,41,,124956,,13,,,,,,99999,0,60,,
19972,38,,102350,,10,,,,,,0,0,40,,
19973,40,,120277,,10,,,,,,0,0,40,,
19976,40,,155972,,9,,,,,,0,0,60,,
19977,46,,162852,,9,,,,,,0,0,40,,
19978,36,,226013,,9,,,,,,5178,0,40,,
19979,24,,322674,,12,,,,,,0,0,48,,
19980,62,,202242,,9,,,,,,0,0,48,,
19981,54,,175262,,1,,,,,,0,0,40,,
19982,23,,201682,,13,,,,,,0,0,40,,
19983,60,,166330,,9,,,,,,0,0,40,,
19984,41,,213154,,10,,,,,,0,0,40,,
19985,45,,33798,,14,,,,,,0,0,40,,
19986,62,,199198,,11,,,,,,0,0,40,,
19987,28,,90915,,13,,,,,,0,0,40,,
19988,36,,337778,,10,,,,,,0,0,60,,
19989,31,,187203,,9,,,,,,0,0,40,,
19991,33,,361817,,9,,,,,,0,0,50,,
19992,62,,226546,,15,,,,,,0,0,16,,
19993,27,,100168,,4,,,,,,0,0,40,,
19994,42,,272625,,11,,,,,,0,0,40,,
19995,55,,254516,,5,,,,,,0,0,37,,
19996,45,,48271,,10,,,,,,0,0,40,,
19997,67,,152102,,9,,,,,,0,0,65,,
19998,30,,127651,,9,,,,,,0,1887,48,,
19999,19,,32477,,10,,,,,,0,0,20,,
20000,26,,137658,,13,,,,,,0,0,45,,
20001,53,,270546,,9,,,,,,0,0,20,,
20002,55,,185195,,13,,,,,,0,0,99,,
20003,17,,98005,,7,,,,,,0,0,16,,
20004,55,,283635,,15,,,,,,0,0,35,,
20005,36,,98360,,9,,,,,,0,0,40,,
20006,54,,118365,,6,,,,,,0,0,10,,
20007,45,,184285,,13,,,,,,0,0,45,,
20008,48,,345831,,10,,,,,,0,0,40,,
20009,40,,99679,,15,,,,,,0,0,60,,
20010,31,,253354,,13,,,,,,0,0,50,,
20011,26,,190650,,13,,,,,,0,0,40,,
20012,34,,287737,,10,,,,,,0,1485,40,,
20013,19,,204389,,9,,,,,,0,0,25,,
20014,34,,159442,,9,,,,,,0,0,30,,
20015,55,,161662,,14,,,,,,0,0,55,,
20016,21,,252024,,9,,,,,,0,0,20,,
20017,27,,189702,,4,,,,,,0,0,40,,
20018,35,,407913,,9,,,,,,0,0,40,,
20019,20,,166527,,10,,,,,,0,0,20,,
20021,18,,201686,,7,,,,,,0,0,4,,
20022,28,,179759,,10,,,,,,0,0,40,,
20023,36,,94954,,9,,,,,,0,0,40,,
20024,66,,350498,,10,,,,,,0,1258,20,,
20025,19,,201743,,10,,,,,,0,0,15,,
20026,33,,149726,,9,,,,,,0,0,46,,
20027,28,,419146,,4,,,,,,0,0,40,,
20028,34,,174789,,13,,,,,,0,2001,40,,
20029,41,,171234,,10,,,,,,0,0,55,,
20030,30,,206325,,7,,,,,,0,0,45,,
20031,42,,121055,,13,,,,,,0,0,60,,
20032,47,,160187,,9,,,,,,14084,0,38,,
20033,29,,84366,,6,,,,,,0,0,40,,
20034,60,,139391,,10,,,,,,0,0,50,,
20035,32,,137875,,10,,,,,,0,0,30,,
20036,20,,238384,,9,,,,,,0,0,30,,
20037,49,,340755,,14,,,,,,0,0,40,,
20038,36,,224947,,13,,,,,,0,0,40,,
20039,33,,111994,,10,,,,,,0,0,45,,
20040,25,,125491,,10,,,,,,0,0,34,,
20041,40,,99185,,12,,,,,,0,0,40,,
20042,48,,249935,,9,,,,,,0,0,44,,
20043,51,,206775,,10,,,,,,0,0,50,,
20044,22,,230704,,12,,,,,,0,0,20,,
20045,22,,134746,,6,,,,,,0,0,40,,
20046,34,,198613,,9,,,,,,0,2002,40,,
20047,49,,165953,,9,,,,,,0,1902,40,,
20048,36,,273604,,13,,,,,,0,0,40,,
20049,18,,192409,,10,,,,,,0,0,20,,
20050,26,,102476,,9,,,,,,0,0,50,,
20051,48,,234504,,9,,,,,,0,0,50,,
20052,35,,468713,,9,,,,,,0,0,40,,
20053,29,,84560,,9,,,,,,0,0,40,,
20054,47,,148995,,9,,,,,,0,0,40,,
20055,21,,34816,,11,,,,,,0,0,12,,
20056,28,,211184,,10,,,,,,0,0,50,,
20057,53,,33304,,10,,,,,,0,0,40,,
20058,26,,219815,,10,,,,,,0,0,40,,
20059,50,,134766,,13,,,,,,0,1902,50,,
20060,26,,106548,,9,,,,,,0,0,50,,
20061,70,,89787,,9,,,,,,0,0,20,,
20062,55,,164857,,10,,,,,,0,0,40,,
20063,27,,257124,,13,,,,,,0,0,35,,
20064,43,,125461,,13,,,,,,0,1902,55,,
20065,24,,189749,,7,,,,,,0,0,40,,
20066,22,,176321,,4,,,,,,0,0,40,,
20067,26,,284250,,9,,,,,,0,0,40,,
20068,23,,101885,,6,,,,,,0,0,40,,
20069,52,,260938,,14,,,,,,0,0,40,,
20070,41,,238184,,9,,,,,,0,0,40,,
20071,59,,148626,,6,,,,,,0,0,40,,
20072,56,,48102,,10,,,,,,0,1977,50,,
20073,58,,234213,,9,,,,,,14344,0,48,,
20074,24,,34246,,13,,,,,,0,0,40,,
20075,51,,175070,,12,,,,,,5178,0,45,,
20076,31,,279680,,10,,,,,,0,0,45,,
20077,84,,188328,,9,,,,,,0,0,16,,
20078,51,,96609,,10,,,,,,0,0,40,,
20079,24,,84257,,13,,,,,,0,0,50,,
20080,30,,275632,,9,,,,,,0,0,45,,
20081,30,,196342,,14,,,,,,0,0,40,,
20082,47,,97176,,10,,,,,,0,0,40,,
20083,19,,197714,,9,,,,,,0,0,35,,
20084,43,,147099,,10,,,,,,0,0,36,,
20085,30,,186346,,13,,,,,,0,0,50,,
20086,46,,73434,,14,,,,,,0,0,45,,
20087,49,,275074,,13,,,,,,0,0,60,,
20088,37,,209214,,3,,,,,,0,0,40,,
20089,42,,210525,,14,,,,,,0,0,40,,
20090,57,,372020,,10,,,,,,5013,0,50,,
20091,23,,210474,,10,,,,,,0,0,20,,
20092,26,,293690,,13,,,,,,0,0,58,,
20093,64,,149775,,14,,,,,,0,0,8,,
20094,20,,323009,,9,,,,,,0,0,40,,
20095,31,,126950,,9,,,,,,0,0,40,,
20096,38,,172538,,13,,,,,,0,1977,40,,
20097,23,,265356,,13,,,,,,0,0,40,,
20098,31,,192565,,14,,,,,,0,0,90,,
20099,35,,348771,,7,,,,,,0,0,36,,
20100,35,,126569,,9,,,,,,0,0,20,,
20101,40,,105936,,9,,,,,,0,0,38,,
20102,63,,124242,,9,,,,,,0,0,40,,
20103,20,,200819,,9,,,,,,0,0,40,,
20104,50,,100480,,14,,,,,,0,0,60,,
20105,49,,129513,,14,,,,,,0,0,45,,
20106,53,,297796,,6,,,,,,0,0,40,,
20107,34,,195488,,9,,,,,,0,0,40,,
20108,40,,126845,,10,,,,,,0,0,40,,
20109,28,,412149,,6,,,,,,0,0,35,,
20110,24,,653574,,9,,,,,,0,0,40,,
20111,37,,70562,,2,,,,,,0,0,48,,
20112,62,,197514,,9,,,,,,0,0,16,,
20114,51,,334679,,11,,,,,,0,0,40,,
20115,42,,78765,,10,,,,,,0,0,90,,
20116,42,,98427,,9,,,,,,0,0,35,,
20117,54,,230767,,12,,,,,,0,0,40,,
20118,23,,117606,,13,,,,,,0,0,60,,
20119,30,,65920,,9,,,,,,0,0,40,,
20120,33,,188246,,9,,,,,,0,0,40,,
20121,33,,198727,,9,,,,,,0,0,40,,
20122,27,,706026,,7,,,,,,0,0,40,,
20123,58,,201112,,10,,,,,,0,0,55,,
20124,34,,230246,,13,,,,,,0,0,42,,
20125,34,,203034,,13,,,,,,0,2824,50,,
20126,64,,341695,,10,,,,,,0,0,40,,
20128,40,,233130,,4,,,,,,0,0,40,,
20129,53,,192982,,14,,,,,,0,0,38,,
20130,44,,33155,,16,,,,,,0,0,45,,
20131,37,,187346,,3,,,,,,0,0,40,,
20132,46,,78529,,13,,,,,,0,0,60,,
20133,17,,101626,,5,,,,,,0,0,20,,
20134,35,,117567,,9,,,,,,0,0,40,,
20135,36,,110791,,12,,,,,,0,0,40,,
20136,49,,207120,,9,,,,,,0,0,40,,
20137,48,,43206,,15,,,,,,0,0,25,,
20138,35,,190895,,9,,,,,,0,0,40,,
20139,54,,35557,,10,,,,,,7298,0,50,,
20140,36,,59313,,10,,,,,,0,0,40,,
20141,25,,202033,,13,,,,,,0,0,40,,
20142,18,,55658,,6,,,,,,0,0,25,,
20143,21,,118186,,10,,,,,,0,0,20,,
20144,22,,279901,,9,,,,,,0,0,40,,
20145,52,,110954,,9,,,,,,0,0,45,,
20146,36,,90159,,10,,,,,,0,0,40,,
20147,25,,122489,,13,,,,,,0,1726,60,,
20148,49,,43348,,16,,,,,,99999,0,70,,
20149,42,,34278,,10,,,,,,0,0,50,,
20150,37,,37778,,11,,,,,,0,0,54,,
20151,39,,160623,,12,,,,,,0,0,40,,
20152,53,,64322,,9,,,,,,0,0,40,,
20153,30,,373914,,7,,,,,,0,0,40,,
20154,51,,205884,,10,,,,,,0,0,40,,
20155,62,,208266,,11,,,,,,0,0,40,,
20156,38,,222450,,3,,,,,,0,0,40,,
20157,39,,136081,,9,,,,,,0,2051,40,,
20158,37,,197284,,10,,,,,,0,0,40,,
20160,41,,206066,,10,,,,,,0,0,40,,
20161,47,,61885,,13,,,,,,0,0,40,,
20162,25,,299908,,10,,,,,,0,0,40,,
20163,47,,239865,,9,,,,,,0,1977,45,,
20164,30,,154587,,9,,,,,,0,0,40,,
20165,36,,32334,,11,,,,,,0,0,50,,
20166,42,,319588,,13,,,,,,0,0,60,,
20167,51,,226735,,9,,,,,,0,0,40,,
20168,34,,226443,,9,,,,,,0,0,40,,
20169,27,,36851,,13,,,,,,0,0,41,,
20170,39,,393480,,9,,,,,,0,0,40,,
20171,46,,33109,,9,,,,,,0,1741,40,,
20172,32,,188246,,9,,,,,,0,1590,62,,
20173,31,,231569,,13,,,,,,0,0,50,,
20174,23,,353010,,7,,,,,,0,0,35,,
20175,47,,102628,,14,,,,,,15024,0,55,,
20176,26,,160300,,9,,,,,,0,0,40,,
20177,52,,156953,,9,,,,,,0,0,40,,
20178,53,,136823,,7,,,,,,0,0,30,,
20179,37,,86459,,12,,,,,,0,0,50,,
20180,17,,238628,,7,,,,,,0,0,5,,
20182,17,,99893,,7,,,,,,0,1602,40,,
20183,39,,214117,,10,,,,,,0,0,40,,
20184,28,,298661,,13,,,,,,0,0,40,,
20185,38,,179488,,12,,,,,,0,0,40,,
20186,42,,227065,,10,,,,,,15024,0,32,,
20187,20,,209131,,10,,,,,,0,0,40,,
20188,25,,139012,,13,,,,,,2174,0,40,,
20189,41,,178431,,9,,,,,,0,0,40,,
20190,18,,199039,,8,,,,,,594,0,14,,
20191,29,,190525,,13,,,,,,0,1848,60,,
20192,36,,115700,,9,,,,,,0,0,50,,
20193,34,,167832,,6,,,,,,0,0,40,,
20194,34,,218164,,9,,,,,,0,0,44,,
20195,48,,171926,,15,,,,,,15024,0,50,,
20196,36,,242080,,15,,,,,,0,0,80,,
20197,53,,386773,,9,,,,,,7298,0,40,,
20198,53,,105478,,13,,,,,,0,2415,40,,
20199,45,,140644,,16,,,,,,0,0,45,,
20200,25,,216583,,13,,,,,,0,0,43,,
20201,61,,162432,,10,,,,,,0,0,40,,
20202,31,,83671,,10,,,,,,0,0,40,,
20203,47,,205100,,9,,,,,,0,0,38,,
20204,31,,195750,,2,,,,,,0,0,45,,
20205,38,,312232,,10,,,,,,0,0,50,,
20207,78,,105586,,3,,,,,,0,0,36,,
20208,26,,150553,,13,,,,,,0,0,50,,
20209,30,,26009,,9,,,,,,0,0,35,,
20210,46,,149388,,13,,,,,,0,0,40,,
20211,26,,151626,,13,,,,,,0,0,45,,
20212,30,,169583,,9,,,,,,0,0,35,,
20213,23,,160951,,9,,,,,,2597,0,40,,
20214,25,,213383,,10,,,,,,0,0,40,,
20215,32,,103078,,13,,,,,,0,0,40,,
20216,51,,142835,,7,,,,,,0,0,40,,
20217,24,,43475,,13,,,,,,0,0,40,,
20218,28,,175987,,9,,,,,,0,0,40,,
20219,29,,214385,,7,,,,,,0,0,20,,
20220,26,,192652,,13,,,,,,0,0,40,,
20221,41,,207685,,13,,,,,,0,0,40,,
20222,19,,143857,,10,,,,,,0,0,35,,
20224,51,,310774,,15,,,,,,0,0,50,,
20225,27,,279608,,3,,,,,,0,0,40,,
20226,33,,312881,,13,,,,,,0,0,40,,
20227,19,,175083,,9,,,,,,0,0,8,,
20229,41,,32878,,13,,,,,,0,0,45,,
20230,29,,360527,,14,,,,,,0,0,40,,
20231,28,,99478,,9,,,,,,0,0,40,,
20232,21,,99199,,9,,,,,,0,0,36,,
20233,24,,452640,,10,,,,,,14344,0,50,,
20234,48,,236858,,7,,,,,,0,0,31,,
20235,46,,201865,,15,,,,,,0,0,60,,
20236,35,,268661,,10,,,,,,0,0,50,,
20237,50,,117295,,6,,,,,,0,0,40,,
20238,45,,192835,,10,,,,,,0,0,40,,
20239,62,,76720,,13,,,,,,0,0,40,,
20240,39,,180686,,14,,,,,,0,1977,45,,
20241,33,,133876,,9,,,,,,0,0,40,,
20242,22,,123727,,10,,,,,,0,0,30,,
20243,50,,129956,,9,,,,,,0,0,48,,
20244,44,,317320,,10,,,,,,0,0,40,,
20245,26,,86872,,9,,,,,,0,0,40,,
20246,56,,164332,,9,,,,,,0,0,15,,
20247,46,,162030,,9,,,,,,0,0,43,,
20248,33,,199170,,10,,,,,,0,0,40,,
20249,25,,470203,,13,,,,,,0,0,30,,
20250,40,,266803,,12,,,,,,0,0,40,,
20252,32,,513416,,14,,,,,,0,0,10,,
20253,44,,98211,,13,,,,,,0,0,55,,
20254,61,,96660,,10,,,,,,15024,0,34,,
20255,22,,412316,,9,,,,,,0,0,40,,
20256,17,,120068,,7,,,,,,0,0,17,,
20257,17,,271122,,8,,,,,,0,0,16,,
20258,38,,255621,,9,,,,,,0,0,40,,
20259,48,,128460,,9,,,,,,0,0,42,,
20260,63,,30813,,14,,,,,,0,0,50,,
20261,19,,164585,,9,,,,,,0,0,40,,
20262,73,,148003,,10,,,,,,20051,0,36,,
20263,51,,215647,,9,,,,,,0,0,43,,
20265,54,,421561,,10,,,,,,0,0,40,,
20266,41,,149909,,9,,,,,,0,1848,40,,
20268,36,,138940,,13,,,,,,4386,0,50,,
20269,42,,66755,,4,,,,,,0,0,40,,
20270,38,,103323,,10,,,,,,7688,0,40,,
20272,37,,29145,,13,,,,,,0,0,50,,
20273,35,,184659,,9,,,,,,0,1485,40,,
20274,51,,20795,,10,,,,,,0,0,40,,
20275,23,,311376,,11,,,,,,0,0,40,,
20276,27,,122660,,13,,,,,,0,0,40,,
20277,37,,193689,,11,,,,,,0,0,42,,
20278,29,,144556,,9,,,,,,0,0,45,,
20279,33,,228696,,2,,,,,,0,2603,32,,
20280,60,,184183,,9,,,,,,4650,0,40,,
20282,35,,233786,,7,,,,,,0,0,20,,
20283,45,,102202,,11,,,,,,0,0,40,,
20284,30,,95299,,9,,,,,,0,0,40,,
20285,32,,169973,,14,,,,,,0,0,38,,
20286,35,,144937,,9,,,,,,0,0,42,,
20287,32,,211751,,11,,,,,,0,0,40,,
20288,61,,84587,,11,,,,,,0,0,40,,
20289,40,,150874,,14,,,,,,1506,0,40,,
20291,42,,188615,,13,,,,,,0,0,60,,
20292,21,,119704,,10,,,,,,0,0,35,,
20293,21,,275190,,10,,,,,,0,0,20,,
20294,26,,417941,,13,,,,,,0,0,40,,
20295,36,,196348,,9,,,,,,0,0,60,,
20296,47,,173938,,13,,,,,,0,0,57,,
20297,51,,123429,,12,,,,,,0,0,30,,
20299,67,,174693,,10,,,,,,0,0,25,,
20300,49,,357540,,9,,,,,,0,0,25,,
20302,58,,314092,,11,,,,,,0,1887,48,,
20303,36,,257380,,9,,,,,,0,0,35,,
20304,19,,165306,,10,,,,,,0,0,40,,
20305,43,,266439,,13,,,,,,0,1887,40,,
20306,21,,32950,,10,,,,,,0,0,40,,
20307,22,,182163,,9,,,,,,0,0,40,,
20308,33,,188246,,13,,,,,,0,0,65,,
20309,36,,297335,,13,,,,,,0,0,50,,
20310,35,,328301,,12,,,,,,0,0,40,,
20311,17,,182158,,6,,,,,,0,0,30,,
20312,37,,169426,,9,,,,,,0,0,60,,
